BIGRAMS,SCORES
"('all', 'note')",0.0003223726627981947
"('note', 'nobody')",0.0003391555027980329
"('nobody', 'likes')",0.0007611162336559688
"('likes', 'year')",0.0007614048266485384
"('year', 'one')",0.00033840947546531303
"('one', 'in')",0.0006661115736885929
"('the', 'reviews')",0.000273972602739726
"('reviews', 'i')",0.0003399048266485384
"('ve', 'read')",0.0005030181086519115
"('read', 'i')",0.0003386386725364037
"('am', 'disappointed')",0.0007905731952291275
"('disappointed', 'but')",0.0006013162336559687
"('but', 'maybe')",0.0004804612427930814
"('maybe', 'now')",0.00033858134416793635
"('all', 'like')",0.0006835726627981947
"('it', 'more')",0.0005909292362239622
"('more', 'since')",0.00033350008337502084
"('since', 'i')",0.0020287404902789518
"('not', 'expecting')",0.00045242044940431306
"('expecting', 'much')",0.0003397893306150187
"('much', 'of')",0.0008351428094204109
"('of', 'watch')",0.000299356383774884
"('watch', 'them')",0.0003372112628561794
"('them', 'cause')",0.0003359650596337981
"('cause', 'it')",0.00033898305084745765
"('all', 'make')",0.00048355899419729207
"('me', 'smile')",0.0006775055511624229
"('smile', 'comment')",0.0007006433129667345
"('comment', 'rate')",0.0003398470688190314
"('rate', 'subscribe')",0.0003399048266485384
"('subscribe', 'far')",0.0003398470688190314
"('far', 'well')",0.0006115522246658772
"('well', 'that')",0.0011103002846140967
"('is', 'nice')",0.000995470440522313
"('nice', 'your')",0.0007576344537815127
"('your', 'making')",0.0003291639236339697
"('making', 'friends')",0.000815510774182619
"('friends', 'link')",0.0008137407819346141
"('link', 'is')",0.000509078567792296
"('is', 'broke')",0.0007084852202611566
"('broke', 'friend')",0.00044197056827820187
"('friend', 'red')",0.0008321949932341002
"('red', 'it')",0.0003390405153415833
"('it', 'pus')",0.0002954646181119811
"('pus', 'of')",0.00033967391304347825
"('of', 'nd')",0.000299356383774884
"('nd', 'in')",0.0003399048266485384
"('in', 'call')",0.0009064813415923856
"('call', 'to')",0.000338123415046492
"('to', 'request')",0.0002702702702702703
"('request', 'a')",0.0005097706032285472
"('song', 'good')",0.0007783520108144643
"('good', 'deal')",0.0007656032520325204
"('deal', 'laura')",0.00033973161202649905
"('laura', 'can')",0.0003399048266485384
"('can', 'come')",0.0006575702778234424
"('come', 'but')",0.0003355704697986577
"('but', 'she')",0.0006406149903907751
"('she', 'all')",0.0005030181086519115
"('know', 'nothing')",0.000333000333000333
"('nothing', 'amp')",0.00033783783783783786
"('amp', 'this')",0.000331619963521804
"('weekend', 'was')",0.0005052206130010104
"('the', 'shirt')",0.000273972602739726
"('shirt', 'apart')",0.00033973161202649905
"('apart', 'from')",0.0003399048266485384
"('the', 'drama')",0.000273972602739726
"('drama', 'one')",0.0003398470688190314
"('one', 'night')",0.00033305578684429644
"('night', 'ca')",0.0003333888981496916
"('not', 'exactly')",0.0003016136329362087
"('exactly', 'change')",0.00033944331296673454
"('change', 'you')",0.0003390405153415833
"('you', 'forever')",0.00044716053063049635
"('forever', 'ca')",0.00033961623365596876
"('not', 'wait')",0.003770170411702609
"('wait', 'to')",0.0025299375948726597
"('to', 'leave')",0.000997545945945946
"('leave', 'tomorrow')",0.000390410774182619
"('tomorrow', 'at')",0.0003336113427856547
"('at', 'vs')",0.0004863024801426487
"('vs', 'with')",0.00033950093362756747
"('with', 'stew')",0.00032175032175032174
"('stew', 'jay')",0.0003399626041135475
"('jay', 'meg')",0.0003397893306150187
"('meg', 'and')",0.0003398470688190314
"('and', 'sam')",0.00029886431560071725
"('sam', 'hata')",0.0003399048266485384
"('hata', 'whole')",0.00033422459893048126
"('whole', 'amp')",0.0003389256058295204
"('amp', 'jessica')",0.000331619963521804
"('jessica', 'whole')",0.0003398470688190314
"('whole', 'is')",0.0005083884087442806
"('is', 'peeling')",0.00028698522026115655
"('peeling', 'dead')",0.0009885048266485383
"('dead', 'skin')",0.0009875830508474575
"('skin', 'off')",0.00033950093362756747
"('off', 'my')",0.0005019240421616195
"('my', 'back')",0.0011894142134998512
"('back', 'got')",0.0003305238803503553
"('love', 'herr')",0.0009656851389117213
"('herr', 'good')",0.0007803626041135475
"('good', 'so')",0.0007656032520325204
"('so', 'what')",0.00047732696897374703
"('the', 'plan')",0.00041095890410958907
"('plan', 'i')",0.00033950093362756747
"('am', 'up')",0.00031387319522912746
"('up', 'of')",0.000971974728657055
"('of', 'time')",0.000598712767549768
"('for', 'work')",0.0012307692307692308
"('work', 'i')",0.0016501650165016502
"('am', 'super')",0.0009132731952291275
"('super', 'tired')",0.000758560773012375
"('tired', 'ah')",0.0007779527426160337
"('ah', 'stuck')",0.0005873819163292847
"('stuck', 'at')",0.0012667768174885613
"('a', 'counter')",0.00028772838440512156
"('counter', 'and')",0.0003399048266485384
"('and', 'minutes')",0.00029886431560071725
"('minutes', 'to')",0.0005089921954530031
"('to', 'vol')",0.0002702702702702703
"('vol', 'printers')",0.0003398470688190314
"('printers', 'need')",0.0003399626041135475
"('need', 'some')",0.000835421888053467
"('some', 'work')",0.0004987531172069825
"('work', 'tamagotchi')",0.00033003300330033004
"('tamagotchi', 'plus')",0.0003398470688190314
"('plus', 'color')",0.00033973161202649905
"('color', 'i')",0.0003399048266485384
"('want', 'one')",0.00041020033300033303
"('one', 'now')",0.00033305578684429644
"('now', 'those')",0.00032414910858995135
"('those', 'bring')",0.00033875338753387534
"('bring', 'back')",0.0003391555027980329
"('back', 'memories')",0.0004957858205255329
"('memories', 'good')",0.0007801893306150188
"('morning', 'you')",0.0005002501250625312
"('you', 'he')",0.00044716053063049635
"('he', 'me')",0.00033272334054233906
"('me', 'thinking')",0.0003163055511624229
"('thinking', 'already')",0.0003389256058295204
"('already', 'off')",0.00033732501264968796
"('see', 'angels')",0.0003322811098189068
"('angels', 'and')",0.0003399048266485384
"('and', 'demon')",0.00029886431560071725
"('demon', 'today')",0.0003399048266485384
"('today', 'early')",0.0003305238803503553
"('early', 'hope')",0.0007784091262464086
"('hope', 'its')",0.000774289816360601
"('its', 'good')",0.0009393190088142359
"('good', 'will')",0.0009282048780487806
"('will', 'sweet')",0.0012867516476237789
"('sweet', 'how')",0.0007955570298029971
"('how', 'it')",0.000835421888053467
"('is', 'when')",0.00043047783039173483
"('to', 'bad')",0.0009477054054054054
"('bad', 'i')",0.0015517212651413189
"('can', 'do')",0.0014795331251027453
"('do', 'it')",0.0017833981841763942
"('it', 'on')",0.0017727877086718866
"('my', 'phone')",0.0029735355337496285
"('phone', 'back')",0.000336417157275021
"('back', 'home')",0.0018178813419269541
"('home', 'now')",0.0011678345011678344
"('now', 'getting')",0.00032414910858995135
"('go', 'out')",0.001962708537782139
"('with', 'for')",0.00032175032175032174
"('the', 'last')",0.0030136986301369864
"('last', 'day')",0.0020060180541624875
"('day', 'she')",0.00032637075718015666
"('here', 'very')",0.0005009183503088997
"('very', 'sad')",0.0015324803490518544
"('the', 'family')",0.00041095890410958907
"('family', 'home')",0.0003390405153415833
"('home', 'that')",0.000333667000333667
"('i', 'spent')",0.00023820867079561695
"('spent', 'many')",0.00033967391304347825
"('many', 'happy')",0.000910997999321804
"('happy', 'years')",0.0009074704697986577
"('years', 'in')",0.0003390405153415833
"('in', 'is')",0.0004532406707961928
"('is', 'now')",0.0014349261013057828
"('now', 'up')",0.00032414910858995135
"('for', 'sale')",0.0003076923076923077
"('sale', 'ayeeeee')",0.0003398470688190314
"('ayeeeee', 'happy')",0.0009118626041135474
"('happy', 'mother')",0.0014108261744966441
"('mother', 'is')",0.0013573125212080082
"('is', 'day')",0.0014349261013057828
"('day', 'why')",0.00032637075718015666
"('why', 'have')",0.00033630401883302503
"('have', 'i')",0.0006362334976936536
"('i', 'yet')",0.00023820867079561695
"('yet', 'to')",0.0010126582278481013
"('buy', 'more')",0.00033927056827820186
"('more', 'hayfever')",0.00033350008337502084
"('hayfever', 'meditation')",0.0003397893306150187
"('meditation', 'i')",0.0003399626041135475
"('not', 'know')",0.002111295430553461
"('know', 'which')",0.000333000333000333
"('which', 'is')",0.0011858377096391666
"('is', 'worse')",0.0007636852202611566
"('worse', 'the')",0.0008162009336275674
"('the', 'sneering')",0.000273972602739726
"('sneering', 'fits')",0.0003399048266485384
"('fits', 'or')",0.0003399626041135475
"('or', 'the')",0.0009995002498750624
"('the', 'sore')",0.000635172602739726
"('sore', 'irritated')",0.0010100009336275674
"('irritated', 'eyes')",0.0007987048266485384
"('eyes', 'branded')",0.00033927056827820186
"('branded', 'german')",0.0003399626041135475
"('german', 'basenotes')",0.0003398470688190314
"('basenotes', 'presented')",0.0003399626041135475
"('presented', 'tomorrow')",0.0003399626041135475
"('tomorrow', 'in')",0.0006672226855713094
"('in', 'hamburg')",0.00030216044719746184
"('hamburg', 'is')",0.0003399626041135475
"('is', 'already')",0.0008609556607834697
"('already', 'online')",0.00033732501264968796
"('online', 'looks')",0.00033927056827820186
"('good', 'moreover')",0.0007656032520325204
"('moreover', 'quit')",0.0003399626041135475
"('quit', 'usual')",0.00032829940906106366
"('usual', 'suspects')",0.0006795585738539899
"('suspects', 'quit')",0.0006799626041135475
"('are', 'already')",0.0004846526655896607
"('already', 'at')",0.00033732501264968796
"('work', 'oh')",0.00033003300330033004
"('oh', 'i')",0.0015042620758816648
"('want', 'go')",0.00041020033300033303
"('go', 'but')",0.0008177952240758914
"('but', 'is')",0.0009609224855861628
"('is', 'impossible')",0.00028698522026115655
"('impossible', 'to')",0.0003398470688190314
"('to', 'me')",0.0037837837837837837
"('me', 'is')",0.0011070694290684802
"('so', 'far')",0.0019093078758949881
"('far', 'from')",0.0003383522246658772
"('from', 'brazil')",0.00033063316250619935
"('brazil', 'going')",0.0003397893306150187
"('the', 'next')",0.0008219178082191781
"('next', 'blow')",0.00033738191632928474
"('blow', 'post')",0.0005088195386702849
"('post', 'then')",0.00033927056827820186
"('then', 'getting')",0.00033405712376816435
"('getting', 'some')",0.0010067114093959733
"('some', 'sleep')",0.0006650041562759767
"('sleep', 'woohoo')",0.0008461141754739139
"('woohoo', 'doctor')",0.0008504470688190315
"('who', 'marathon')",0.0003363605785401951
"('marathon', 'at')",0.00033973161202649905
"('the', 'it')",0.00041095890410958907
"('ve', 'got')",0.002347417840375587
"('a', 'job')",0.001294777729823047
"('job', 'yaaaaay')",0.00033858134416793635
"('yaaaaay', 'i')",0.0003399626041135475
"('i', 'work')",0.0007146260123868509
"('a', 'clothingstore')",0.00028772838440512156
"('clothingstore', 'now')",0.0003399626041135475
"('now', 'just')",0.00113452188006483
"('finished', 'eating')",0.0005076142131979696
"('eating', 'lunch')",0.00033875338753387534
"('lunch', 'does')",0.000338810774182619
"('does', 'he')",0.0003372681281618887
"('he', 'who')",0.0004990850108135085
"('who', 'x')",0.0003363605785401951
"('x', 'any')",0.00033766672294445384
"('any', 'chance')",0.0007566711704104037
"('chance', 'the')",0.0005891555027980329
"('game', 'would')",0.0003383522246658772
"('would', 'feature')",0.00033585222502099076
"('feature', 'geetars')",0.0003399048266485384
"('geetars', 'a')",0.0003399626041135475
"('a', 'la')",0.00028772838440512156
"('la', 'the')",0.0005089921954530031
"('the', 'band')",0.0006849315068493151
"('band', 'themselves')",0.00033932813030200206
"('themselves', 'ca')",0.0003399048266485384
"('wait', 'for')",0.0026986001011975037
"('this', 'comes')",0.00032829940906106366
"('comes', 'day')",0.00033944331296673454
"('day', 'before')",0.00032637075718015666
"('before', 'my')",0.000338123415046492
"('my', 'day')",0.0016354445435622957
"('day', 'that')",0.0008159268929503916
"('is', 'like')",0.0016526334911752044
"('like', 'li')",0.0006902014805066623
"('li', 'at')",0.0003399626041135475
"('work', 'as')",0.0004950495049504951
"('as', 'always')",0.0005005840146837978
"('always', 'thanks')",0.0007775544167228591
"('hate', 'waking')",0.0010778021922428329
"('early', 'and')",0.000507013689369613
"('and', 'not')",0.001195457262402869
"('not', 'being')",0.0006032272658724174
"('being', 'able')",0.0006754474839581223
"('go', 'back')",0.0026169447170428526
"('to', 'sleep')",0.00445945945945946
"('sleep', 'may')",0.00033551417547391375
"('may', 'mug')",0.00033585222502099076
"('mug', 'columbus')",0.0003399626041135475
"('columbus', 'but')",0.0003399626041135475
"('but', 'its')",0.0014413837283792441
"('its', 'gay')",0.0003326126725428239
"('gay', 'cox')",0.0003397893306150187
"('cox', 'instinct')",0.0003399626041135475
"('instinct', 'lost')",0.0006581626041135475
"('lost', 'slept')",0.000656609475465313
"('slept', 'all')",0.00033944331296673454
"('all', 'day')",0.003223726627981947
"('day', 'now')",0.0006527415143603133
"('now', 'ca')",0.0006482982171799027
"('sleep', 'at')",0.00033551417547391375
"('at', 'night')",0.0004863024801426487
"('night', 'note')",0.0003333888981496916
"('note', 'up')",0.0003391555027980329
"('up', 'i')",0.0014579620929855823
"('i', 'passed')",0.00035731300619342544
"('passed', 'my')",0.00033950093362756747
"('my', 'civics')",0.0002973535533749628
"('civics', 'exam')",0.0003399626041135475
"('exam', 'of')",0.0005072708826513358
"('of', 'days')",0.000449034575662326
"('until', 'my')",0.0005072708826513358
"('my', 'month')",0.0002973535533749628
"('month', 'long')",0.00033961623365596876
"('trip', 'out')",0.00033898305084745765
"('the', 'country')",0.00041095890410958907
"('country', 'hold')",0.00033967391304347825
"('hold', 'your')",0.00033973161202649905
"('your', 'own')",0.0006583278472679394
"('own', 'know')",0.00033932813030200206
"('know', 'your')",0.000666000666000666
"('own', 'go')",0.00033932813030200206
"('go', 'your')",0.00032711808963035657
"('own', 'way')",0.00033932813030200206
"('way', 'at')",0.0003360779700890607
"('at', 'home')",0.00129680661371373
"('home', 'wondering')",0.000333667000333667
"('wondering', 'where')",0.0005094243504839531
"('hell', 'everybody')",0.001019955502798033
"('everybody', 'is')",0.0005092514004413513
"('is', 'morning')",0.00028698522026115655
"('morning', 'at')",0.0006670001667500417
"('the', 'neighbours')",0.00041095890410958907
"('neighbours', 'frank')",0.0003398470688190314
"('frank', 'whatever')",0.0003398470688190314
"('whatever', 'next')",0.00033967391304347825
"('next', 'hata')",0.00033738191632928474
"('hata', 'my')",0.0008355614973262032
"('my', 'son')",0.00044603033006244426
"('son', 'ca')",0.00033961623365596876
"('not', 'breath')",0.0003016136329362087
"('breath', 'and')",0.0003399048266485384
"('is', 'being')",0.0005739704405223131
"('being', 'rushed')",0.00033772374197906115
"('rushed', 'to')",0.0003399626041135475
"('to', 'children')",0.0002702702702702703
"('children', 'mercy')",0.0007009893306150187
"('mercy', 'hospital')",0.0007010470688190314
"('hospital', 'amp')",0.00033932813030200206
"('amp', 'all')",0.000331619963521804
"('all', 'living')",0.0003223726627981947
"('living', 'out')",0.00033973161202649905
"('out', 'sake')",0.0003283533081595797
"('sake', 'whedonverse')",0.0003399626041135475
"('whedonverse', 'bloody')",0.0007803626041135475
"('bloody', 'board')",0.0007802470688190314
"('board', 'updated')",0.0003399048266485384
"('updated', 'seems')",0.00033909799932180403
"('seems', 'like')",0.0008697607730123749
"('like', 'another')",0.0006902014805066623
"('another', 'busy')",0.00033766672294445384
"('busy', 'one')",0.0003390405153415833
"('one', 'today')",0.0004995836802664446
"('today', 'studying')",0.0003305238803503553
"('studying', 'physics')",0.00033932813030200206
"('physics', 'not')",0.0003399048266485384
"('not', 'fun')",0.000854720449404313
"('fun', 'at')",0.0010154805116122517
"('at', 'all')",0.0017831090938563786
"('am', 'really')",0.0012554927809165098
"('tired', 'i')",0.0011155054852320676
"('love', 'patella')",0.0009656851389117213
"('patella', 'have')",0.0003398470688190314
"('have', 'not')",0.0038174009861619215
"('had', 'it')",0.0006639004149377593
"('it', 'in')",0.001920520017727877
"('a', 'while')",0.0017263703064307294
"('while', 'though')",0.0005071851225697379
"('though', 'no')",0.0006323605785401951
"('no', 'performances')",0.0006233858241938123
"('performances', 'on')",0.0005098572399728076
"('the', 'horizon')",0.000273972602739726
"('horizon', 'basically')",0.0003398470688190314
"('basically', 'i')",0.0003397893306150187
"('love', 'jephro')",0.0009656851389117213
"('jephro', 'gibb')",0.0003399626041135475
"('gibb', 'and')",0.0003399626041135475
"('really', 'want')",0.0014777798540872161
"('see', 'post')",0.0003322811098189068
"('post', 'glad')",0.0007980705682782018
"('glad', 'this')",0.0007969234150464919
"('this', 'summer')",0.0013131976362442547
"('summer', 'it')",0.0005065856129685917
"('looks', 'great')",0.001300689829363068
"('great', 'just')",0.0011274125628140705
"('just', 'downloading')",0.00032092426187419767
"('downloading', 'windows')",0.0003399626041135475
"('windows', 'seven')",0.0003399048266485384
"('seven', 'developer')",0.0003397893306150187
"('developer', 'release')",0.0003398470688190314
"('release', 'was')",0.0003397893306150187
"('was', 'yesterday')",0.00032180209171359613
"('yesterday', 'mr')",0.00033886818027787193
"('mr', 'bump')",0.00033932813030200206
"('bump', 'is')",0.0003399626041135475
"('a', 'keychain')",0.00028772838440512156
"('keychain', 'so')",0.0003399626041135475
"('so', 'bored')",0.0008157269689737471
"('bored', 'beginning')",0.0006117813441679364
"('to', 'realise')",0.0002702702702702703
"('realise', 'that')",0.0003398470688190314
"('that', 'having')",0.00031466331025802394
"('a', 'definite')",0.0005609283844051215
"('definite', 'leaving')",0.0006131626041135475
"('leaving', 'date')",0.00033932813030200206
"('date', 'makes')",0.00033961623365596876
"('makes', 'time')",0.0003386386725364037
"('time', 'drag')",0.0005578100281783524
"('drag', 'even')",0.0005662048266485384
"('even', 'more')",0.0005059875189745319
"('more', 'playing')",0.0006051000833750208
"('playing', 'fuzzball')",0.0005412830508474577
"('fuzzball', 'reminds')",0.0003399048266485384
"('reminds', 'me')",0.0005098572399728076
"('me', 'of')",0.002688597184880595
"('of', 'thanks')",0.000889434575662326
"('thanks', 'but')",0.000571144897619444
"('but', 'was')",0.00032030749519538755
"('was', 'it')",0.0011263073209975866
"('it', 'really')",0.0013295907815039148
"('really', 'worth')",0.000626019963521804
"('worth', 'giving')",0.0008500433129667345
"('giving', 'army')",0.0006793281303020021
"('army', 'of')",0.00033973161202649905
"('of', 'god')",0.0005725563837748839
"('god', 'a')",0.0006118386725364037
"('a', 'hit')",0.00028772838440512156
"('hit', 'up')",0.0006785411365564037
"('up', 'why')",0.0003239915762190183
"('why', 'is')",0.0010089120564990752
"('there', 'now')",0.000500417014178482
"('a', 'campaign')",0.00028772838440512156
"('campaign', 'to')",0.0003399626041135475
"('get', 'me')",0.0004895561357702349
"('to', 'change')",0.0009459459459459459
"('change', 'my')",0.0008476012883539584
"('my', 'name')",0.0007433838834374071
"('name', 'to')",0.0003390405153415833
"('to', 'floor')",0.0002702702702702703
"('floor', 'let')",0.0003399048266485384
"('let', 'is')",0.0010148849797023004
"('is', 'focus')",0.00028698522026115655
"('focus', 'on')",0.0005098572399728076
"('the', 'real')",0.000547945205479452
"('real', 'issue')",0.00033886818027787193
"('issue', 'of')",0.0003397893306150187
"('am', 'lost')",0.0006320731952291275
"('lost', 'please')",0.00033840947546531303
"('please', 'help')",0.0009498957813027337
"('me', 'find')",0.0003163055511624229
"('good', 'home')",0.0009282048780487806
"('home', 'finally')",0.000333667000333667
"('finally', 'in')",0.00033846674564224065
"('in', 'hawaii')",0.0004532406707961928
"('hawaii', 'yes')",0.0007416893306150187
"('yes', 'was')",0.0007392819163292846
"('was', 'awfully')",0.00032180209171359613
"('awfully', 'long')",0.0003399048266485384
"('long', 'luck')",0.0007957839932603201
"('luck', 'very')",0.000797610774182619
"('very', 'warm')",0.0006300267830172848
"('warm', 'welcoming')",0.0009254585738539898
"('welcoming', 'though')",0.0007803626041135475
"('though', 'getting')",0.0003363605785401951
"('getting', 'used')",0.0005033557046979866
"('the', 'time')",0.0016438356164383563
"('time', 'difference')",0.0003315100281783524
"('difference', 'alpha')",0.0003399048266485384
"('alpha', 'wish')",0.0007418048266485383
"('i', 'live')",0.0009528346831824678
"('live', 'there')",0.0005070993914807302
"('there', 'hata')",0.0003336113427856547
"('hata', 'well')",0.0009416491978609626
"('well', 'yea')",0.0006080401138456387
"('yea', 'but')",0.00033932813030200206
"('but', 'did')",0.0004804612427930814
"('the', 'chance')",0.000797945205479452
"('chance', 'to')",0.0012674665083940986
"('to', 'talk')",0.0012162162162162162
"('talk', 'thanks')",0.0007793830508474577
"('thanks', 'jenny')",0.0007733448976194441
"('jenny', 'my')",0.0003398470688190314
"('friends', 'told')",0.0008137407819346141
"('told', 'me')",0.0010176390773405698
"('me', 'we')",0.00047445832674363435
"('we', 'look')",0.0003288391976323578
"('look', 'alike')",0.00033789491468153406
"('alike', 'hata')",0.0003399626041135475
"('hata', 'll')",0.000501336898395722
"('ll', 'awesome')",0.0009547153034300792
"('awesome', 'have')",0.000961147478143914
"('great', 'time')",0.0017974293132328309
"('time', 'i')",0.0028178352395159954
"('i', 'no')",0.0011297303477846594
"('no', 'sent')",0.0007870787362907186
"('sent', 'he')",0.00033944331296673454
"('he', 'adorable')",0.0008266233405423391
"('adorable', 'here')",0.0008337470688190314
"('here', 'yer')",0.0003339455668725998
"('yer', 'go')",0.0003399626041135475
"('go', 'had')",0.00032711808963035657
"('had', 'a')",0.007302904564315353
"('a', 'nice')",0.002435598690835851
"('nice', 'day')",0.0014299033613445378
"('of', 'shopping')",0.000299356383774884
"('shopping', 'n')",0.0003390405153415833
"('n', 'sunbathin')",0.00033823778116015557
"('sunbathin', 'xx')",0.0003399626041135475
"('your', 'favourite')",0.0003291639236339697
"('favourite', 'movie')",0.00033967391304347825
"('movie', 'followfriday')",0.00033783783783783786
"('followfriday', 'is')",0.0003398470688190314
"('a', 'blind')",0.0006896283844051215
"('blind', 'shout')",0.0007418048266485383
"('shout', 'out')",0.0005098572399728076
"('out', 'recommending')",0.0003283533081595797
"('recommending', 'pp')",0.0003398470688190314
"('pp', 'u')",0.000338123415046492
"('u', 'like')",0.0006935363243602525
"('like', 'amp')",0.0006902014805066623
"('amp', 'such')",0.000331619963521804
"('such', 'followfriday')",0.00033755274261603374
"('followfriday', 'c')",0.0003398470688190314
"('c', 'i')",0.00033921302578018993
"('when', 'my')",0.0006683375104427736
"('phone', 'refuses')",0.000336417157275021
"('refuses', 'to')",0.0003399626041135475
"('sweet', 'unpacking')",0.0007955570298029971
"('unpacking', 'and')",0.0003399626041135475
"('and', 'daydreaming')",0.00029886431560071725
"('daydreaming', 'came')",0.0003399626041135475
"('back', 'yesterday')",0.0003305238803503553
"('yesterday', 'form')",0.00033886818027787193
"('form', 'the')",0.0003399626041135475
"('the', 'beautiful')",0.000873372602739726
"('beautiful', 'isle')",0.000938210774182619
"('isle', 'of')",0.0003399626041135475
"('of', 'tibia')",0.000299356383774884
"('tibia', 'ha')",0.0006799626041135475
"('ha', 'up')",0.0006793281303020021
"('up', 'its')",0.0006479831524380366
"('day', 'quit')",0.0004895561357702349
"('quit', 'once')",0.00032829940906106366
"('once', 'rob')",0.0008964405153415833
"('rob', 'always')",0.0008971893306150187
"('always', 'rob')",0.000894554416722859
"('rob', 'quit')",0.0008971893306150187
"('is', 'hm')",0.00028698522026115655
"('hm', 'oka')",0.00033973161202649905
"('oka', 'you')",0.00033961623365596876
"('am', 'here')",0.0007846829880728185
"('here', 'for')",0.0010018367006177993
"('ll', 'bow')",0.00032981530343007914
"('bow', 'you')",0.0005085607730123749
"('not', 'coming')",0.00045242044940431306
"('coming', 'up')",0.0006770480704129993
"('up', 'paying')",0.0003239915762190183
"('paying', 'some')",0.0003399626041135475
"('some', 'bills')",0.00033250207813798836
"('bills', 'goddam')",0.0008822048266485384
"('goddam', 'they')",0.0008822626041135476
"('they', 'pile')",0.00033439224209998327
"('pile', 'up')",0.0003399626041135475
"('up', 'soon')",0.0004859873643285275
"('soon', 'cut')",0.0007779106325706594
"('cut', 'but')",0.0004780957813027337
"('but', 'not')",0.0011210762331838565
"('my', 'size')",0.0002973535533749628
"('size', 'good')",0.0007803626041135475
"('morning', 'it')",0.0010005002501250625
"('looks', 'like')",0.003233306774793039
"('like', 'we')",0.0013482044415199868
"('have', 'nice')",0.0007396167488468268
"('nice', 'weather')",0.0012618361344537816
"('weather', 'today')",0.0005082161612739285
"('today', 'chicago')",0.0003305238803503553
"('chicago', 'wish')",0.000741631612026499
"('wish', 'u')",0.0010748475100942126
"('u', 'an')",0.00033233632436025255
"('an', 'awesome')",0.0019620218452281466
"('awesome', 'day')",0.000961147478143914
"('day', 'carried')",0.00032637075718015666
"('carried', 'underwood')",0.0003399048266485384
"('underwood', 'just')",0.0003399626041135475
"('just', 'a')",0.0027278562259306803
"('a', 'dream')",0.001544777729823047
"('dream', 'is')",0.0005891555027980329
"('is', 'very')",0.0011479408810446262
"('sad', 'of')",0.0008119891869237217
"('of', 'especially')",0.000299356383774884
"('especially', 'with')",0.0005095108695652174
"('the', 'video')",0.000547945205479452
"('video', 'that')",0.0003391555027980329
"('that', 'sucks')",0.0016198532410320958
"('sucks', 'yeah')",0.0004158386725364037
"('yeah', 'they')",0.0009677044500419815
"('they', 'say')",0.00033439224209998327
"('say', 'it')",0.0006751054852320675
"('is', 'compulsory')",0.00028698522026115655
"('compulsory', 'but')",0.0003399626041135475
"('you', 'try')",0.0002981070204203309
"('try', 'getting')",0.00033829499323410016
"('getting', 'a')",0.001174496644295302
"('job', 'with')",0.00033858134416793635
"('with', 'gases')",0.00032175032175032174
"('gases', 'they')",0.0003399626041135475
"('they', 'laugh')",0.0008917922420999833
"('laugh', 'in')",0.0008969585738539898
"('in', 'your')",0.001964042906783502
"('face', 'so')",0.0003391555027980329
"('so', 'sad')",0.0030713438345266507
"('sad', 'that')",0.0013149229673093043
"('that', 'the')",0.0009439899307740718
"('book', 'store')",0.0003389256058295204
"('store', 'is')",0.0005093378607809847
"('not', 'open')",0.0006032272658724174
"('open', 'for')",0.00033909799932180403
"('a', 'sweet')",0.0008903925766076823
"('sweet', 'tea')",0.0007955570298029971
"('tea', 'goooooooooooooood')",0.00033950093362756747
"('goooooooooooooood', 'morning')",0.0003399626041135475
"('morning', 'love')",0.0011371501250625313
"('love', 'my')",0.001787647986191024
"('my', 'job')",0.0002973535533749628
"('job', 'as')",0.00033858134416793635
"('as', 'a')",0.0010011680293675956
"('kid', 'i')",0.00033961623365596876
"('want', 'sure')",0.000714800333000333
"('sure', 'id')",0.0006561520108144642
"('id', 'b')",0.00033967391304347825
"('b', 'able')",0.0006777363605557439
"('able', 'say')",0.0003390405153415833
"('say', 'furniture')",0.00033755274261603374
"('furniture', 'of')",0.0003399048266485384
"('of', 'against')",0.000299356383774884
"('against', 'godmovers')",0.00033961623365596876
"('godmovers', 'in')",0.0003399626041135475
"('in', 'll')",0.0006043208943949237
"('ll', 'this')",0.00032981530343007914
"('this', 'loafer')",0.00032829940906106366
"('loafer', 'coquette')",0.0003399626041135475
"('coquette', 'yes')",0.0007418626041135474
"('yes', 'speed')",0.0007392819163292846
"('speed', 'social')",0.0003399048266485384
"('social', 'studies')",0.0003398470688190314
"('studies', 'is')",0.0003399048266485384
"('funny', 'class')",0.0007786377811601557
"('class', 'lunch')",0.00033927056827820186
"('lunch', 'is')",0.000338810774182619
"('is', 'bexttt')",0.00028698522026115655
"('bexttt', 'up')",0.0003399626041135475
"('up', 'thank')",0.0006851915762190183
"('you', 'if')",0.0005962140408406618
"('you', 'tested')",0.0002981070204203309
"('tested', 'me')",0.0003398470688190314
"('me', 'because')",0.00047445832674363435
"('because', 'i')",0.0015223274695534506
"('have', 'like')",0.0008383751232702402
"('like', 'text')",0.0006902014805066623
"('text', 'messages')",0.00033944331296673454
"('messages', 'and')",0.0003399048266485384
"('dont', 'have')",0.0010116337885685382
"('have', 'their')",0.0003181167488468268
"('their', 'number')",0.0004158960203217612
"('number', 'on')",0.0004168162336559688
"('phone', 'so')",0.000336417157275021
"('so', 'their')",0.00031821797931583137
"('their', 'identity')",0.00033869602032176124
"('identity', 'is')",0.0003399626041135475
"('is', 'unknown')",0.00028698522026115655
"('unknown', 'its')",0.0003399626041135475
"('so', 'hot')",0.00031821797931583137
